order_num,order_date,attribution,subtotal,total_ol_discount,discounts,shipping,tax,total
218822,2026-02-05,Adwords,39.01,6.43,0,7.23,4.03,44.42
218821,2026-02-05,Direct,162.72,0,0,0,0,162.72
218820,2026-02-05,"Campaign (UTM)",54.46,5.99,0,7.23,5.62,61.86
218819,2026-02-05,Search,14.51,1.6,0,7.23,2.02,22.3
218818,2026-02-05,Adwords,27.95,3.08,0,6.15,2.51,33.81
218817,2026-02-05,"Campaign (UTM)",39.01,6.43,0,7.23,4.03,44.42
218816,2026-02-05,Adwords,83.83,23.07,0,10.26,6.29,79.42
218815,2026-02-05,Adwords,64.93,6.49,0,7.95,0,66.4
218814,2026-02-05,Adwords,93.58,26.93,0,0,10.55,80.72
218813,2026-02-05,Adwords,110.63,30.44,0,0,8.3,91.26
218812,2026-02-05,Direct,22.77,2.28,0,0,0,20.49
218811,2026-02-05,Direct,162.72,0,0,0,0,162.72
218810,2026-02-05,"Campaign (UTM)",64.93,6.49,0,7.95,0,66.4
218809,2026-02-05,Direct,162.72,0,0,0,0,162.72
218808,2026-02-05,"Campaign (UTM)",22.77,22.77,0,0,0,0
218807,2026-02-05,Direct,162.72,0,0,0,0,162.72
218806,2026-02-05,Direct,324.65,0,0,0,0,324.65
218805,2026-02-05,Direct,64.93,0,0,0,0,64.93
218804,2026-02-05,Direct,324.65,0,0,0,0,324.65
218803,2026-02-05,Direct,194.79,0,0,0,0,194.79
218802,2026-02-05,Direct,113.9,0,0,0,0,113.9
218801,2026-02-05,Direct,113.9,0,0,0,0,113.9
218800,2026-02-05,Direct,324.65,0,0,0,0,324.65
218799,2026-02-05,Direct,64.93,0,0,0,0,64.93
218798,2026-02-05,Direct,64.93,0,0,0,0,64.93
218797,2026-02-05,"Campaign (UTM)",22.77,22.77,0,0,0,0
218796,2026-02-05,Direct,140.83,0,0,0,0,140.83
218795,2026-02-05,Search,19.91,3.43,0,13.04,4.5,34.47
218794,2026-02-05,"Campaign (UTM)",22.77,22.77,0,0,0,0
218793,2026-02-05,Direct,113.9,0,0,0,0,113.9
218792,2026-02-05,Adwords,132.6,36.47,0,0,9.94,109.38
218791,2026-02-05,"Campaign (UTM)",20.46,20.46,0,0,0,0
218790,2026-02-05,Search,55.89,9.23,0,6.15,4.75,58.4
218788,2026-02-04,Direct,90.68,24.95,0,7.23,7.52,82.75
218787,2026-02-04,Search,150.23,24.79,0,0,12.77,140.46
218786,2026-02-04,Adwords,127.06,34.95,0,0,9.52,104.8
218785,2026-02-04,"Campaign (UTM)",45.37,7.48,0,7.23,4.57,50.37
218784,2026-02-04,"Campaign (UTM)",117.96,32.45,0,0,8.84,97.3
218783,2026-02-04,"Campaign (UTM)",161.81,26.7,0,0,13.76,151.3
218782,2026-02-04,Adwords,45.96,13.22,0,13.04,7.13,54.63
218781,2026-02-04,Adwords,54.46,5.99,0,7.23,5.62,61.86
218780,2026-02-04,Direct,11.78,1.3,5,7.23,1.32,14.6
218779,2026-02-04,"Campaign (UTM)",20.46,20.46,0,0,0,0
218778,2026-02-04,"Campaign (UTM)",27.95,3.08,0,8.65,2.51,36.32
218777,2026-02-04,Referrer,105.14,28.93,0,0,7.88,86.72
218776,2026-02-04,Adwords,54.46,5.99,0,7.23,5.62,61.86
218775,2026-02-04,Direct,136.35,0,0,0,13.64,149.99
218774,2026-02-04,"Campaign (UTM)",22.77,22.77,0,0,0,0
218773,2026-02-04,Adwords,20.83,3.43,5,7.23,2.03,22.42
218771,2026-02-04,Direct,117.28,12.9,0,0,10.55,116.1
218770,2026-02-04,Direct,37.18,6.13,0,7.23,3.88,42.72
218769,2026-02-04,Referrer,84.31,23.2,0,7.23,7.05,77.5
218768,2026-02-04,Direct,486.57,0,0,0,0,486.57
218767,2026-02-04,Direct,64.93,0,0,0,0,64.93
218766,2026-02-04,Direct,129.86,0,0,0,0,129.86
218765,2026-02-04,Direct,64.93,0,0,0,0,64.93
218764,2026-02-04,Direct,64.93,0,0,0,0,64.93
218763,2026-02-04,Direct,64.93,0,0,0,0,64.93
218762,2026-02-04,Direct,973.15,0,0,0,0,973.15
218761,2026-02-04,Direct,162.72,0,0,0,0,162.72
218760,2026-02-04,Direct,162.72,0,0,0,0,162.72
218759,2026-02-04,"Campaign (UTM)",32.46,3.25,0,7.95,0,37.17
218758,2026-02-04,Adwords,64.93,6.49,0,7.95,0,66.4
218757,2026-02-04,Adwords,28.04,7.72,0,7.23,2.83,31.08
218756,2026-02-04,Adwords,90.68,24.95,5,7.23,7.07,77.75
218755,2026-02-04,"Campaign (UTM)",22.77,22.77,0,0,0,0
218754,2026-02-04,"Campaign (UTM)",22.77,22.77,0,0,0,0
218753,2026-02-04,Direct,64.93,6.49,0,7.95,0,66.4
218750,2026-02-04,Referrer,66.9,66.9,0,0,0,0
218749,2026-02-04,Adwords,29.82,3.25,0,7.3,3.03,37.17
218748,2026-02-04,"Campaign (UTM)",22.77,22.77,0,0,0,0
218747,2026-02-04,Adwords,64.93,6.49,0,7.95,0,66.4
218746,2026-02-04,Search,117.28,12.9,0,0,10.55,116.1
218744,2026-02-04,Referrer,32.46,3.25,0,7.95,0,37.17
218743,2026-02-04,Direct,113.9,0,0,0,0,113.9
218742,2026-02-04,Direct,162.72,0,0,0,0,162.72
218741,2026-02-04,Referrer,32.46,3.25,0,7.95,0,37.17
218740,2026-02-04,Direct,54.46,5.99,0,7.23,5.62,61.86
218739,2026-02-04,Direct,486.57,0,0,0,0,486.57
218738,2026-02-04,Direct,105.78,0,0,0,0,105.78
218737,2026-02-04,Direct,113.9,0,0,0,0,113.9
218736,2026-02-04,Direct,324.65,0,0,0,0,324.65
218735,2026-02-04,Direct,227.79,0,0,0,0,227.79
218734,2026-02-04,Adwords,124.18,34.17,0,0,9.31,102.43
218733,2026-02-04,Direct,325.44,0,0,0,0,325.44
218732,2026-02-04,Direct,64.93,0,0,0,0,64.93
218731,2026-02-04,Direct,64.93,0,0,0,0,64.93
218730,2026-02-04,Direct,64.93,0,0,0,0,64.93
218729,2026-02-04,Direct,129.86,0,0,0,0,129.86
218728,2026-02-04,Direct,324.65,0,0,0,0,324.65
218727,2026-02-04,Direct,162.72,0,0,0,0,162.72
218726,2026-02-04,"Campaign (UTM)",117.28,12.9,0,0,10.55,116.1
218725,2026-02-04,Direct,64.93,0,0,0,0,64.93
218724,2026-02-04,Direct,89.26,2.44,0,0,0,86.82
218723,2026-02-04,"Campaign (UTM)",20.46,20.46,0,0,0,0
218722,2026-02-04,Direct,486.57,0,0,0,0,486.57
218720,2026-02-04,"Campaign (UTM)",22.77,22.77,0,0,0,0
218719,2026-02-04,Direct,22.77,22.77,0,0,0,0
218718,2026-02-04,"Campaign (UTM)",129.87,19.5,0,0,0,110.37
218717,2026-02-04,Direct,113.9,0,0,0,0,113.9
218716,2026-02-04,"Campaign (UTM)",22.77,22.77,0,0,0,0
218715,2026-02-04,"Campaign (UTM)",20.46,20.46,0,0,0,0
218713,2026-02-04,Search,141.91,39.03,5,0,10.19,112.07
218712,2026-02-04,Direct,54.46,5.99,0,7.23,5.62,61.86
218711,2026-02-03,Direct,48.05,13.22,0,7.23,4.32,47.58
218710,2026-02-03,"Campaign (UTM)",82.69,13.65,0,10.26,7.03,87.58
218709,2026-02-03,Search,256,70.41,0,0,19.2,211.19
218708,2026-02-03,Search,89.78,24.7,5,7.23,6.99,77
218707,2026-02-03,Adwords,111.55,30.69,0,0,8.36,92.01
218706,2026-02-03,Direct,129.74,35.69,0,0,9.72,107.01
218705,2026-02-03,Search,55.89,6.15,0,10.26,5.04,65.6
218704,2026-02-03,"Campaign (UTM)",20.46,20.46,0,0,0,0
218703,2026-02-03,Adwords,104.17,29.96,0,0,11.72,89.84
218702,2026-02-03,"Campaign (UTM)",27.14,2.99,0,7.23,3.16,34.81
218701,2026-02-03,Search,35.33,9.72,0,7.23,3.36,37.08
218700,2026-02-03,Referrer,125.12,34.42,0,0,9.36,103.18
218699,2026-02-03,Direct,136.35,0,0,0,13.64,149.99
218698,2026-02-03,"Campaign (UTM)",63.5,17.47,0,7.23,5.48,60.33
218697,2026-02-03,Adwords,38.89,10.71,0,7.23,3.65,40.04
218696,2026-02-03,Search,63.5,10.48,0,7.23,6.12,67.32
218695,2026-02-03,Direct,39.01,6.43,0,7.23,4.03,44.42
218694,2026-02-03,Adwords,32.46,3.25,0,7.95,0,37.17
218693,2026-02-03,Direct,54.46,5.99,0,7.23,5.62,61.86
218692,2026-02-03,Direct,78.18,8.6,4.3,7.23,7.37,81.05
218691,2026-02-03,Adwords,75.28,20.71,0,7.23,6.36,70.04
218690,2026-02-03,Adwords,49.75,13.7,0,7.23,4.47,49
218689,2026-02-03,Direct,64.93,0,0,0,0,64.93
218688,2026-02-03,Direct,64.93,0,0,0,0,64.93
218687,2026-02-03,Direct,487.37,0,0,0,0,487.37
218686,2026-02-03,Direct,324.65,0,0,0,0,324.65
218685,2026-02-03,Direct,113.9,0,0,0,0,113.9
218684,2026-02-03,Direct,64.93,0,0,0,0,64.93
218683,2026-02-03,Direct,129.86,0,0,0,0,129.86
218682,2026-02-03,Direct,81.35,0,0,0,0,81.35
218681,2026-02-03,Direct,324.65,0,0,0,0,324.65
218680,2026-02-03,Direct,324.65,0,0,0,0,324.65
218679,2026-02-03,"Campaign (UTM)",30.34,3.25,0,7.43,2.42,37.17
218677,2026-02-03,Direct,72.55,19.96,0,7.23,6.16,67.79
218676,2026-02-03,Direct,64.93,0,0,0,0,64.93
218675,2026-02-03,Direct,162.72,0,0,0,0,162.72
218674,2026-02-03,Direct,64.93,0,0,0,0,64.93
218673,2026-02-03,Direct,64.93,0,0,0,0,64.93
218672,2026-02-03,Direct,78.18,8.6,0,7.23,7.76,85.35
218671,2026-02-03,Referrer,259.68,71.42,0,0,19.48,214.23
218669,2026-02-03,Direct,64.4,10.63,0,7.23,6.2,68.17
218668,2026-02-03,Adwords,117.28,12.9,0,0,10.55,116.1
218667,2026-02-03,Direct,408.63,408.63,0,0,0,0
218666,2026-02-03,"Campaign (UTM)",22.77,22.77,0,0,0,0
218665,2026-02-03,Adwords,83.83,23.07,0,10.26,6.29,79.42
218664,2026-02-03,"Campaign (UTM)",136.35,0,0,0,13.64,149.99
218663,2026-02-03,"Campaign (UTM)",22.77,22.77,0,0,0,0
218662,2026-02-03,Direct,162.72,0,0,0,0,162.72
218661,2026-02-03,Direct,64.93,0,0,0,0,64.93
218660,2026-02-03,Direct,325.44,0,0,0,0,325.44
218659,2026-02-03,Direct,324.65,0,0,0,0,324.65
218658,2026-02-03,Direct,64.93,0,0,0,0,64.93
218657,2026-02-03,Direct,81.35,0,0,0,0,81.35
218656,2026-02-03,Direct,486.57,0,0,0,0,486.57
218655,2026-02-03,Direct,64.93,0,0,0,0,64.93
218654,2026-02-03,Direct,162.72,0,0,0,0,162.72
218653,2026-02-03,Adwords,112.18,12.9,0,0,15.14,116.1
218652,2026-02-03,Adwords,32.46,3.25,0,7.95,0,37.17
218651,2026-02-03,"Campaign (UTM)",194.66,48.72,0,0,0,145.94
218650,2026-02-03,"Campaign (UTM)",22.77,22.77,0,0,0,0
218649,2026-02-03,"Campaign (UTM)",22.77,22.77,0,0,0,0
218648,2026-02-03,Referrer,32.46,3.25,0,7.95,0,37.17
218647,2026-02-03,"Campaign (UTM)",32.46,3.25,0,7.95,0,37.17
218646,2026-02-03,"Campaign (UTM)",22.77,22.77,0,0,0,0
218645,2026-02-03,"Campaign (UTM)",55.89,6.15,0,10.26,5.04,65.6
218644,2026-02-02,Direct,41.74,6.88,0,7.23,4.26,46.97
218642,2026-02-02,Referrer,211.27,58.13,5,0,15.39,169.27
218641,2026-02-02,Adwords,55.88,9.22,0,8.65,4.77,60.93
218640,2026-02-02,Adwords,55.89,6.15,0,10.26,5.04,65.6
218639,2026-02-02,Direct,117.28,12.9,0,0,10.55,116.1
218638,2026-02-02,Direct,64.4,10.63,0,7.23,6.2,68.17
218637,2026-02-02,"Campaign (UTM)",127.24,35,5,0,9.08,99.95
218636,2026-02-02,Adwords,130.37,35.88,0,0,9.79,107.55
218635,2026-02-02,Adwords,66.24,18.22,0,7.23,5.68,62.58
218633,2026-02-02,"Campaign (UTM)",55.88,9.22,0,10.26,4.77,62.53
218632,2026-02-02,"Campaign (UTM)",9.95,1.1,0,7.23,1.62,17.8
218631,2026-02-02,Adwords,36.28,5.98,0,7.23,3.8,41.87
218630,2026-02-02,Direct,199.95,54.99,0,0,15,164.96
218628,2026-02-02,Direct,117.28,12.9,0,0,10.55,116.1
218627,2026-02-02,"Campaign (UTM)",20.46,20.46,0,0,0,0
218626,2026-02-02,Adwords,32.46,3.25,0,7.95,0,37.17
218625,2026-02-02,Direct,161.29,44.39,0,0,12.12,133.06
218624,2026-02-02,Direct,64.93,0,0,0,0,64.93
218623,2026-02-02,Direct,64.93,0,0,0,0,64.93
218622,2026-02-02,Direct,162.72,0,0,0,0,162.72
218621,2026-02-02,Direct,64.93,0,0,0,0,64.93
218620,2026-02-02,Adwords,20.82,3.43,0,7.23,2.49,27.42
218619,2026-02-02,Direct,227.79,0,0,0,0,227.79
218618,2026-02-02,Direct,64.93,0,0,0,0,64.93
218617,2026-02-02,Direct,113.9,0,0,0,0,113.9
218616,2026-02-02,Direct,131.43,36.16,0,0,9.84,108.39
218615,2026-02-02,Direct,324.65,0,0,0,0,324.65
218614,2026-02-02,Direct,325.44,0,0,0,0,325.44
218612,2026-02-02,Direct,324.65,0,0,0,0,324.65
218611,2026-02-02,Direct,324.65,0,0,0,0,324.65
218610,2026-02-02,Direct,64.93,0,0,0,0,64.93
218609,2026-02-02,Direct,162.72,0,0,0,0,162.72
218608,2026-02-02,Adwords,117.28,12.9,0,0,10.55,116.1
218607,2026-02-02,Direct,324.65,0,0,0,0,324.65
218606,2026-02-02,Direct,64.93,0,0,0,0,64.93
218605,2026-02-02,Direct,64.93,0,0,0,0,64.93
218604,2026-02-02,Direct,64.93,0,0,0,0,64.93
218603,2026-02-02,Direct,64.93,0,0,0,0,64.93
218602,2026-02-02,Direct,117.28,12.9,0,0,10.55,116.1
218601,2026-02-02,Direct,227.65,0,0,0,0,227.65
218600,2026-02-02,Direct,486.57,0,0,0,0,486.57
218599,2026-02-02,Direct,324.65,0,0,0,0,324.65
218598,2026-02-02,Direct,129.86,0,0,0,0,129.86
218597,2026-02-02,Search,21.72,3.58,0,7.23,2.57,28.27
218596,2026-02-02,Direct,18.99,3.13,0,7.23,2.34,25.72
218595,2026-02-02,Adwords,27.23,3,0,7.23,3.17,34.9
218594,2026-02-02,Adwords,64.93,9.75,0,7.95,0,63.14
218593,2026-02-02,Adwords,136.35,0,0,0,13.64,149.99
218591,2026-02-02,"Campaign (UTM)",9.04,1,5,7.23,1.08,11.9
218590,2026-02-02,Adwords,136.35,0,0,0,13.64,149.99
218589,2026-02-02,Adwords,32.46,3.25,0,7.95,0,37.17
218588,2026-02-02,Adwords,117.27,12.9,5,0,10.1,111.1
218587,2026-02-02,Adwords,156.17,42.95,0,0,11.72,128.85
218586,2026-02-02,"Campaign (UTM)",22.77,22.77,0,0,0,0
218585,2026-02-02,Search,27.23,3,0,7.23,3.17,34.9
218584,2026-02-02,Search,83.84,23.05,0,6.15,6.29,75.32
218583,2026-02-02,Direct,105.14,28.93,0,0,7.88,86.72
218582,2026-02-02,Direct,42.72,11.77,0,10.26,3.21,45.49
218581,2026-02-02,Adwords,102.51,28.2,0,0,7.68,84.55
218580,2026-02-02,Adwords,73.45,20.21,0,7.23,6.23,68.54
218579,2026-02-02,"Campaign (UTM)",20.46,20.46,0,0,0,0
218578,2026-02-02,"Campaign (UTM)",74.39,8.18,0,10.26,6.7,83.92
218577,2026-02-02,"Campaign (UTM)",22.77,22.77,0,0,0,0
218576,2026-02-02,"Campaign (UTM)",133.85,36.86,10.28,0,9.11,100.1
218575,2026-02-02,"Campaign (UTM)",32.46,3.25,0,7.95,0,37.17
218574,2026-02-02,Referrer,54.46,5.99,0,7.23,5.62,61.86
218573,2026-02-02,"Campaign (UTM)",20.82,3.43,0,7.23,2.49,27.42
218572,2026-02-01,"Campaign (UTM)",22.77,22.77,0,0,0,0
218571,2026-02-01,"Campaign (UTM)",27.23,3,0,7.23,3.17,34.9
218570,2026-02-01,"Campaign (UTM)",36.28,5.98,0,7.23,3.8,41.87
218568,2026-02-01,Direct,117.28,12.9,0,0,10.55,116.1
218567,2026-02-01,Direct,66.24,18.22,0,7.23,5.68,62.58
218566,2026-02-01,Adwords,80.73,22.21,0,7.23,6.77,74.54
218565,2026-02-01,"Campaign (UTM)",27.95,3.08,0,8.65,2.51,36.32
218564,2026-02-01,"Campaign (UTM)",47.99,13.21,0,7.23,4.33,47.54
218563,2026-02-01,"Campaign (UTM)",20.82,3.43,0,7.23,2.49,27.42
218562,2026-02-01,"Campaign (UTM)",117.28,12.9,0,0,10.55,116.1
218560,2026-02-01,"Campaign (UTM)",64.93,6.49,0,7.95,0,66.4
218559,2026-02-01,Adwords,27.23,3,0,7.23,3.17,34.9
218558,2026-02-01,Referrer,292.18,73.04,0,0,0,219.14
218557,2026-02-01,"Campaign (UTM)",113.15,16.98,0,7.95,0,104.12
218556,2026-02-01,Adwords,93.33,25.68,0,0,6.99,76.97
218555,2026-02-01,Referrer,136.35,0,0,0,13.64,149.99
218554,2026-02-01,Adwords,27.23,3,0,7.23,3.17,34.9
218553,2026-02-01,Adwords,29.01,4.78,0,7.23,3.18,35.07
218552,2026-02-01,Direct,60.93,6.09,0,7.95,0,62.78
218551,2026-02-01,"Campaign (UTM)",22.77,22.77,0,0,0,0
218550,2026-02-01,"Campaign (UTM)",20.36,3.35,0,8.65,1.75,27.72
218546,2026-02-01,Adwords,136.35,0,0,0,13.64,149.99
218545,2026-01-31,Direct,87.7,21.94,0,0,0,65.76
218544,2026-01-31,"Campaign (UTM)",72,20.71,0,13.04,10.06,77.09
218540,2026-01-31,Adwords,74.68,8.23,0,10.26,6.72,84.19
218539,2026-01-31,"Campaign (UTM)",129.87,12.99,0,0,0,116.88
218538,2026-01-31,Adwords,130.55,35.92,5,0,9.33,102.68
218537,2026-01-31,Adwords,149.54,0,0,0,14.95,164.49
218536,2026-01-31,Direct,117.28,12.9,0,0,10.55,116.1
218535,2026-01-31,Adwords,108.9,17.98,0,0,9.26,101.82
218534,2026-01-31,Adwords,60.12,6.49,0,7.36,4.91,66.4
218532,2026-01-31,Adwords,136.35,0,0,0,13.64,149.99
218531,2026-01-31,"Campaign (UTM)",22.77,22.77,0,0,0,0
218530,2026-01-31,Search,43.49,11.97,0,7.23,3.99,43.83
218529,2026-01-31,Search,54.47,8.98,0,7.23,5.34,58.87
218528,2026-01-31,Direct,78.18,8.6,0,7.23,7.76,85.35
218527,2026-01-31,"Campaign (UTM)",22.77,22.77,0,0,0,0
218526,2026-01-31,Direct,117.28,12.9,0,0,10.55,116.1
218525,2026-01-31,Direct,27.23,3,0,7.23,3.17,34.9
218524,2026-01-31,Direct,81.35,0,0,0,0,81.35
218523,2026-01-31,"Campaign (UTM)",108.9,17.98,0,0,9.26,101.82
218522,2026-01-31,Adwords,199.7,54.94,0,0,14.96,164.71
218521,2026-01-31,Direct,64.93,0,0,0,0,64.93
218520,2026-01-31,Direct,64.93,0,0,0,0,64.93
218519,2026-01-31,Direct,325.44,0,0,0,0,325.44
218518,2026-01-31,Direct,113.9,0,0,0,0,113.9
218517,2026-01-31,Direct,81.35,0,0,0,0,81.35
218516,2026-01-31,"Campaign (UTM)",22.77,22.77,0,0,0,0
218515,2026-01-31,Adwords,54.46,5.99,0,7.23,5.62,61.86
218514,2026-01-31,"Campaign (UTM)",65.27,17.96,5,7.23,5.16,56.79
218513,2026-01-31,"Campaign (UTM)",54.46,5.99,0,7.23,5.62,61.86
218512,2026-01-31,Direct,162.72,0,0,0,0,162.72
218511,2026-01-31,Referrer,111.55,30.69,0,0,8.36,92.01
218510,2026-01-31,"Campaign (UTM)",64.94,9.74,0,7.95,0,63.16
218509,2026-01-31,Adwords,55.89,6.15,0,10.26,5.04,65.6
218508,2026-01-31,"Campaign (UTM)",64.93,6.49,0,7.95,0,66.4
218507,2026-01-31,Direct,162.72,0,0,0,0,162.72
218506,2026-01-31,Direct,64.93,0,0,0,0,64.93
218505,2026-01-31,Direct,64.93,0,0,0,0,64.93
218504,2026-01-31,Direct,81.35,0,0,0,0,81.35
218503,2026-01-31,Direct,64.93,0,0,0,0,64.93
218502,2026-01-31,Direct,162.72,0,0,0,0,162.72
218501,2026-01-31,Direct,162.72,0,0,0,0,162.72
218500,2026-01-31,Direct,308.69,0,0,0,0,308.69
218499,2026-01-31,Direct,64.93,0,0,0,0,64.93
218498,2026-01-31,Direct,64.93,0,0,0,0,64.93
218497,2026-01-31,Direct,64.93,0,0,0,0,64.93
218496,2026-01-31,Direct,324.65,0,0,0,0,324.65
218495,2026-01-31,Direct,325.44,0,0,0,0,325.44
218494,2026-01-31,"Campaign (UTM)",22.77,22.77,0,0,0,0
218493,2026-01-31,"Campaign (UTM)",64.93,6.49,0,7.95,0,66.4
218492,2026-01-31,"Campaign (UTM)",96.09,26.43,0,0,7.21,79.27
218491,2026-01-31,"Campaign (UTM)",64.94,9.74,0,7.95,0,63.16
218490,2026-01-31,"Campaign (UTM)",20.46,20.46,0,0,0,0
218489,2026-01-31,"Campaign (UTM)",20.46,20.46,0,0,0,0
218488,2026-01-31,Direct,162.72,0,0,0,0,162.72
218487,2026-01-31,Referrer,60.93,6.09,0,7.95,0,62.78
218486,2026-01-31,"Campaign (UTM)",127,34.93,6.99,0,8.89,97.78
218485,2026-01-31,"Campaign (UTM)",324.65,81.2,0,0,0,243.45
218484,2026-01-31,Adwords,55.89,6.15,0,10.26,5.04,65.6
218483,2026-01-30,"Campaign (UTM)",63.45,17.46,0,7.23,5.48,60.29
218482,2026-01-30,"Campaign (UTM)",66.24,18.22,0,7.23,5.68,62.58
218481,2026-01-30,Referrer,117.27,12.9,5,0,10.1,111.1
218480,2026-01-30,Adwords,70.63,19.44,0,7.23,6.02,66.21
218479,2026-01-30,Direct,56.57,5.65,0,7.95,0,58.86
218477,2026-01-30,"Campaign (UTM)",145.4,1,0,0,14.45,158.94
218475,2026-01-30,Adwords,54.41,14.97,0,7.23,4.8,52.83
218474,2026-01-30,Direct,54.45,8.98,5,7.23,4.9,53.87
218473,2026-01-30,Referrer,54.47,8.98,0,7.23,5.34,58.87
218472,2026-01-30,Direct,29.95,29.95,0,0,0,0
218471,2026-01-30,"Campaign (UTM)",32.46,3.25,0,7.95,0,37.17
218470,2026-01-30,Direct,138.25,20.74,0,0,0,117.51
218469,2026-01-30,"Campaign (UTM)",29.95,29.95,0,0,0,0
218468,2026-01-30,"Campaign (UTM)",147.12,40.47,5,0,10.59,116.38
218467,2026-01-30,Direct,117.27,12.9,5,0,10.1,111.1
218466,2026-01-30,"Campaign (UTM)",29.95,29.95,0,0,0,0
218465,2026-01-30,Direct,162.72,0,0,0,0,162.72
218464,2026-01-30,Direct,64.93,0,0,0,0,64.93
218463,2026-01-30,Direct,129.86,0,0,0,0,129.86
218462,2026-01-30,Direct,162.72,0,0,0,0,162.72
218461,2026-01-30,Direct,227.79,0,0,0,0,227.79
218460,2026-01-30,"Campaign (UTM)",54.46,5.99,0,7.23,5.62,61.86
218459,2026-01-30,Direct,324.65,0,0,0,0,324.65
218458,2026-01-30,Direct,129.86,0,0,0,0,129.86
218457,2026-01-30,Direct,486.57,0,0,0,0,486.57
218456,2026-01-30,Direct,64.93,0,0,0,0,64.93
218455,2026-01-30,Direct,64.93,0,0,0,0,64.93
218454,2026-01-30,Direct,90.19,24.36,0,7.36,5.99,80.99
218453,2026-01-30,"Campaign (UTM)",123.33,33.93,0,0,9.24,101.72
218452,2026-01-30,Referrer,27.95,3.08,0,8.65,2.51,36.32
218451,2026-01-30,Adwords,18.09,2.98,0,7.23,2.26,24.87
218450,2026-01-30,Direct,78.13,22.47,0,13.04,10.75,82.38
218449,2026-01-30,"Campaign (UTM)",64.93,6.49,0,7.95,0,66.4
218448,2026-01-30,Direct,227.79,0,0,0,0,227.79
218446,2026-01-30,Adwords,186.64,30.8,0,0,15.87,174.52
218445,2026-01-30,Direct,105.78,10.58,0,0,0,95.2
218444,2026-01-30,"Campaign (UTM)",32.46,3.25,0,7.95,0,37.17
218442,2026-01-30,"Campaign (UTM)",24.33,2.44,0,7.95,0,29.85
218441,2026-01-30,Direct,64.93,0,0,0,0,64.93
218440,2026-01-30,Direct,64.93,0,0,0,0,64.93
218439,2026-01-30,Adwords,11.77,1.3,0,7.23,1.78,19.6
218438,2026-01-29,Direct,117.28,12.9,0,0,10.55,116.1
218437,2026-01-29,Direct,117.28,12.9,0,0,10.55,116.1
218436,2026-01-29,Adwords,20.82,3.43,0,7.23,2.49,27.42
218435,2026-01-29,Search,48.05,13.22,0,7.23,4.32,47.58
218434,2026-01-29,Adwords,55.89,6.15,0,10.26,5.04,65.6
218433,2026-01-29,"Campaign (UTM)",50.1,13.81,0,10.26,3.76,51.57
218432,2026-01-29,Direct,18.09,2.99,0,7.23,2.26,24.86
218431,2026-01-29,Direct,43.46,11.96,5,7.23,3.52,38.79
218430,2026-01-29,"Campaign (UTM)",29.95,29.95,0,0,0,0
218429,2026-01-29,Direct,54.46,5.99,0,7.23,5.62,61.86
218428,2026-01-29,Search,48.05,13.22,0,7.23,4.32,47.58
218427,2026-01-29,Referrer,51.09,8.43,0,0,4.34,47.77
218426,2026-01-29,"Campaign (UTM)",136.36,0,5,0,13.18,144.99
218425,2026-01-29,Adwords,18.14,2,0,7.23,2.35,25.9
218424,2026-01-29,Direct,64.93,0,0,0,0,64.93
218423,2026-01-29,Direct,64.93,0,0,0,0,64.93
218422,2026-01-29,Direct,64.93,0,0,0,0,64.93
218421,2026-01-29,"Campaign (UTM)",81.35,0,0,0,0,81.35
218420,2026-01-29,Direct,64.93,0,0,0,0,64.93
218419,2026-01-29,Direct,129.86,0,0,0,0,129.86
218418,2026-01-29,Direct,64.93,0,0,0,0,64.93
218417,2026-01-29,Referrer,115.65,115.65,0,0,0,0
218416,2026-01-29,Direct,162.72,0,0,0,0,162.72
218415,2026-01-29,Direct,325.44,0,0,0,0,325.44
218414,2026-01-29,Search,36.22,9.97,0,7.23,3.44,37.83
218412,2026-01-29,"Campaign (UTM)",54.41,14.97,0,7.23,4.8,52.83
218411,2026-01-29,Direct,39.01,6.43,0,7.23,4.03,44.42
218410,2026-01-29,Adwords,108.9,17.98,0,0,9.26,101.82
218409,2026-01-29,Adwords,75.28,20.71,0,7.23,6.36,70.04
218408,2026-01-29,Direct,117.28,12.9,0,0,10.55,116.1
218407,2026-01-29,"Campaign (UTM)",53.46,13.38,0,7.95,0,48.04
218406,2026-01-29,"Campaign (UTM)",87.06,23.95,0,7.23,7.24,79.75
218405,2026-01-29,Adwords,54.46,5.99,0,7.23,5.62,61.86
218404,2026-01-29,Direct,231.5,231.5,0,0,0,0
218403,2026-01-29,Referrer,136.35,0,0,0,13.64,149.99
218402,2026-01-29,Adwords,60.82,6.69,0,7.23,6.19,68.16
218401,2026-01-29,Adwords,43.45,11.96,0,7.23,3.98,43.79
218400,2026-01-29,"Campaign (UTM)",366.81,91.72,0,0,0,275.09
218399,2026-01-29,Search,54.46,5.99,0,7.23,5.62,61.86
218398,2026-01-29,Direct,54.46,5.99,0,7.23,5.62,61.86
218397,2026-01-29,Adwords,219.75,22.95,0,0,19.9,218.79
218396,2026-01-29,"Campaign (UTM)",29.95,29.95,0,0,0,0
218395,2026-01-29,Adwords,117.28,12.9,0,0,10.55,116.1
218394,2026-01-29,Adwords,41.64,11.46,0,7.23,3.84,42.29
218393,2026-01-29,Adwords,149.54,0,0,0,14.95,164.49
218392,2026-01-29,Adwords,130.77,14.39,0,0,11.76,129.45
