Subscriber ID,Date Created,Date Modified,Channel ID,Source,Order Count
8709,02/03/2026,02/03/2026,1692941,Unknown,0
8710,02/03/2026,02/03/2026,1,Unknown,0
8711,02/03/2026,02/03/2026,1692941,storefront,0
8712,02/03/2026,02/03/2026,1692461,Unknown,0
8713,03/03/2026,03/03/2026,1692941,Unknown,0
8714,03/03/2026,03/03/2026,1692941,Unknown,0
8715,03/03/2026,03/03/2026,1692941,Unknown,0
8716,03/03/2026,04/03/2026,1692941,Unknown,0
8717,03/03/2026,03/03/2026,1,Unknown,0
8718,03/03/2026,03/03/2026,1,Unknown,0
8719,03/03/2026,03/03/2026,1,Unknown,0
8720,03/03/2026,03/03/2026,1692941,Unknown,0
8721,03/03/2026,03/03/2026,1692941,Unknown,0
8722,03/03/2026,03/03/2026,1,Unknown,0
8723,03/03/2026,14/04/2026,1692941,Unknown,0
8724,03/03/2026,03/03/2026,1,Unknown,0
8725,03/03/2026,03/03/2026,1692461,Unknown,0
8726,03/03/2026,03/03/2026,1,Unknown,0
8727,03/03/2026,03/03/2026,1,Unknown,0
8728,03/03/2026,03/03/2026,1,Unknown,0
8729,04/03/2026,04/03/2026,1692941,Unknown,0
8730,04/03/2026,04/03/2026,1692461,Unknown,0
8731,04/03/2026,04/03/2026,1692461,storefront,0
8732,04/03/2026,04/03/2026,1692461,Unknown,0
8733,04/03/2026,04/03/2026,1,Unknown,0
8734,04/03/2026,04/03/2026,1,Unknown,0
8735,04/03/2026,04/03/2026,1,Unknown,0
8736,04/03/2026,04/03/2026,1692941,Unknown,0
8737,04/03/2026,04/03/2026,1,Unknown,0
8738,04/03/2026,04/03/2026,1,Unknown,0
8739,04/03/2026,04/03/2026,1692941,Unknown,0
8740,04/03/2026,04/03/2026,1692461,Unknown,0
8741,04/03/2026,04/03/2026,1,storefront,0
8742,04/03/2026,04/03/2026,1692461,Unknown,0
8743,04/03/2026,04/03/2026,1,Unknown,0
8744,04/03/2026,04/03/2026,1,Unknown,0
8745,04/03/2026,04/03/2026,1692941,storefront,0
8746,05/03/2026,05/03/2026,1692941,Unknown,0
8747,05/03/2026,05/03/2026,1692461,Unknown,0
8748,05/03/2026,05/03/2026,1692461,Unknown,0
8749,05/03/2026,05/03/2026,1692461,Unknown,0
8750,05/03/2026,05/03/2026,1692461,Unknown,0
8751,05/03/2026,05/03/2026,1,Unknown,0
8752,05/03/2026,05/03/2026,1692941,Unknown,0
8753,05/03/2026,05/03/2026,1,Unknown,0
8754,05/03/2026,05/03/2026,1,Unknown,0
8755,05/03/2026,05/03/2026,1,Unknown,0
8756,05/03/2026,05/03/2026,1692461,Unknown,0
8757,05/03/2026,05/03/2026,1,Unknown,0
8758,05/03/2026,05/03/2026,1692461,Unknown,0
8759,05/03/2026,05/03/2026,1,Unknown,0
8760,05/03/2026,05/03/2026,1,Unknown,0
8761,05/03/2026,05/03/2026,1692461,Unknown,0
8762,05/03/2026,05/03/2026,1,Unknown,0
8763,06/03/2026,06/03/2026,1692461,Unknown,0
8764,06/03/2026,06/03/2026,1,Unknown,0
8765,06/03/2026,06/03/2026,1,Unknown,0
8766,06/03/2026,06/03/2026,1692461,Unknown,0
8767,06/03/2026,06/03/2026,1692461,Unknown,0
8768,06/03/2026,06/03/2026,1692461,Unknown,0
8769,06/03/2026,06/03/2026,1692941,Unknown,0
8770,06/03/2026,06/03/2026,1,Unknown,0
8771,06/03/2026,06/03/2026,1692941,Unknown,0
8772,06/03/2026,06/03/2026,1,Unknown,0
8773,06/03/2026,06/03/2026,1,Unknown,0
8774,06/03/2026,06/03/2026,1,Unknown,0
8775,06/03/2026,06/03/2026,1,Unknown,0
8776,06/03/2026,06/03/2026,1,Unknown,0
8777,06/03/2026,06/03/2026,1,storefront,0
8778,06/03/2026,06/03/2026,1,Unknown,0
8779,06/03/2026,06/03/2026,1692461,Unknown,0
8780,06/03/2026,06/03/2026,1,Unknown,0
8781,06/03/2026,06/03/2026,1692941,Unknown,0
8782,07/03/2026,07/03/2026,1692941,Unknown,0
8783,07/03/2026,07/03/2026,1692941,Unknown,0
8784,07/03/2026,07/03/2026,1,Unknown,0
8785,07/03/2026,07/03/2026,1,Unknown,0
8786,07/03/2026,07/03/2026,1,Unknown,0
8787,07/03/2026,07/03/2026,1,Unknown,0
8788,07/03/2026,07/03/2026,1692461,Unknown,0
8789,07/03/2026,07/03/2026,1,Unknown,0
8790,07/03/2026,07/03/2026,1,Unknown,0
8791,08/03/2026,08/03/2026,1,Unknown,0
8792,08/03/2026,08/03/2026,1692461,Unknown,0
8793,08/03/2026,08/03/2026,1,storefront,0
8794,08/03/2026,08/03/2026,1,Unknown,0
8795,08/03/2026,08/03/2026,1,Unknown,0
8796,08/03/2026,08/03/2026,1692941,Unknown,0
8797,08/03/2026,08/03/2026,1,Unknown,0
8798,08/03/2026,08/03/2026,1692941,Unknown,0
8799,08/03/2026,08/03/2026,1,Unknown,0
8800,08/03/2026,08/03/2026,1,Unknown,0
8801,08/03/2026,08/03/2026,1,Unknown,0
8802,08/03/2026,08/03/2026,1,Unknown,0
8803,09/03/2026,26/03/2026,1692941,Unknown,0
8804,09/03/2026,13/03/2026,1692461,Unknown,0
8805,09/03/2026,09/03/2026,1692461,Unknown,0
8806,09/03/2026,09/03/2026,1,Unknown,0
8807,09/03/2026,09/03/2026,1692461,Unknown,0
8808,09/03/2026,09/03/2026,1692461,Unknown,0
8809,09/03/2026,09/03/2026,1692461,Unknown,0
8810,09/03/2026,09/03/2026,1692941,Unknown,0
8811,09/03/2026,09/03/2026,1692941,storefront,0
8812,09/03/2026,09/03/2026,1692941,storefront,0
8813,09/03/2026,09/03/2026,1692941,storefront,0
8814,09/03/2026,09/03/2026,1,Unknown,0
8815,09/03/2026,09/03/2026,1,Unknown,0
8816,09/03/2026,09/03/2026,1692941,Unknown,0
8817,09/03/2026,09/03/2026,1,storefront,0
8818,10/03/2026,10/03/2026,1692941,Unknown,0
8819,10/03/2026,10/03/2026,1,Unknown,0
8820,10/03/2026,10/03/2026,1,Unknown,0
8821,10/03/2026,10/03/2026,1692941,Unknown,0
8822,10/03/2026,10/03/2026,1,Unknown,0
8823,10/03/2026,10/03/2026,1,Unknown,0
8824,10/03/2026,10/03/2026,1,Unknown,0
8825,10/03/2026,10/03/2026,1692941,Unknown,0
8826,10/03/2026,10/03/2026,1,Unknown,0
8827,10/03/2026,11/03/2026,1,Unknown,0
8828,10/03/2026,10/03/2026,1,Unknown,0
8829,10/03/2026,10/03/2026,1,Unknown,0
8830,10/03/2026,10/03/2026,1692941,Unknown,0
8831,10/03/2026,10/03/2026,1,Unknown,0
8832,10/03/2026,10/03/2026,1692461,Unknown,0
8833,11/03/2026,11/03/2026,1692461,Unknown,0
8834,11/03/2026,11/03/2026,1692941,Unknown,0
8835,11/03/2026,11/03/2026,1692461,Unknown,0
8836,11/03/2026,11/03/2026,1,Unknown,0
8837,11/03/2026,11/03/2026,1,Unknown,0
8838,11/03/2026,11/03/2026,1,Unknown,0
8839,11/03/2026,11/03/2026,1692941,Unknown,0
8840,11/03/2026,11/03/2026,1692941,Unknown,0
8841,11/03/2026,11/03/2026,1,Unknown,0
8842,11/03/2026,11/03/2026,1,Unknown,0
8843,11/03/2026,11/03/2026,1,Unknown,0
8844,11/03/2026,11/03/2026,1,Unknown,0
8845,11/03/2026,11/03/2026,1692461,Unknown,0
8846,11/03/2026,11/03/2026,1692461,storefront,0
8847,12/03/2026,12/03/2026,1692941,Unknown,0
8848,12/03/2026,12/03/2026,1692941,Unknown,0
8849,12/03/2026,12/03/2026,1692461,Unknown,0
8850,12/03/2026,12/03/2026,1692941,Unknown,0
8851,12/03/2026,12/03/2026,1,Unknown,0
8852,12/03/2026,12/03/2026,1692941,Unknown,0
8853,12/03/2026,12/03/2026,1692461,storefront,0
8854,12/03/2026,12/03/2026,1,Unknown,0
8855,12/03/2026,12/03/2026,1,Unknown,0
8856,12/03/2026,12/03/2026,1692461,storefront,0
8857,13/03/2026,13/03/2026,1692941,Unknown,0
8858,13/03/2026,13/03/2026,1692941,Unknown,0
8859,13/03/2026,13/03/2026,1692941,Unknown,0
8860,13/03/2026,13/03/2026,1692941,Unknown,0
8861,13/03/2026,13/03/2026,1692461,Unknown,0
8862,13/03/2026,13/03/2026,1,Unknown,0
8863,13/03/2026,13/03/2026,1,Unknown,0
8864,13/03/2026,13/03/2026,1692941,Unknown,0
8865,13/03/2026,13/03/2026,1692461,storefront,0
8866,13/03/2026,13/03/2026,1,Unknown,0
8867,13/03/2026,13/03/2026,1,Unknown,0
8868,14/03/2026,14/03/2026,1692941,Unknown,0
8869,14/03/2026,14/03/2026,1692941,Unknown,0
8870,14/03/2026,14/03/2026,1,Unknown,0
8871,14/03/2026,14/03/2026,1,storefront,0
8872,14/03/2026,14/03/2026,1692941,Unknown,0
8873,14/03/2026,14/03/2026,1692941,Unknown,0
8874,14/03/2026,14/03/2026,1,Unknown,0
8875,14/03/2026,14/03/2026,1,Unknown,0
8876,14/03/2026,14/03/2026,1,Unknown,0
8877,14/03/2026,14/03/2026,1692461,Unknown,0
8878,14/03/2026,14/03/2026,1,Unknown,0
8879,14/03/2026,14/03/2026,1,Unknown,0
8880,15/03/2026,15/03/2026,1692461,Unknown,0
8881,15/03/2026,15/03/2026,1692461,Unknown,0
8882,15/03/2026,15/03/2026,1692461,storefront,0
8883,15/03/2026,15/03/2026,1692941,Unknown,0
8884,15/03/2026,15/03/2026,1692461,Unknown,0
8885,15/03/2026,15/03/2026,1,storefront,0
8886,15/03/2026,15/03/2026,1,Unknown,0
8887,15/03/2026,15/03/2026,1,Unknown,0
8888,15/03/2026,15/03/2026,1,Unknown,0
8889,15/03/2026,15/03/2026,1,Unknown,0
8890,15/03/2026,15/03/2026,1,Unknown,0
8891,15/03/2026,15/03/2026,1,Unknown,0
8892,16/03/2026,16/03/2026,1,Unknown,0
8893,16/03/2026,16/03/2026,1692941,Unknown,0
8894,16/03/2026,16/03/2026,1692941,Unknown,0
8895,16/03/2026,16/03/2026,1,Unknown,0
8896,16/03/2026,16/03/2026,1,Unknown,0
8897,16/03/2026,16/03/2026,1,Unknown,0
8898,16/03/2026,16/03/2026,1692941,Unknown,0
8899,16/03/2026,16/03/2026,1,Unknown,0
8900,16/03/2026,16/03/2026,1,Unknown,0
8901,16/03/2026,16/03/2026,1692941,Unknown,0
8902,16/03/2026,16/03/2026,1,Unknown,0
8903,16/03/2026,16/03/2026,1,storefront,0
8904,16/03/2026,16/03/2026,1,Unknown,0
8905,16/03/2026,16/03/2026,1,Unknown,0
8906,16/03/2026,16/03/2026,1692461,storefront,0
8907,16/03/2026,16/03/2026,1692941,storefront,0
8908,16/03/2026,16/03/2026,1,Unknown,0
8909,16/03/2026,16/03/2026,1,Unknown,0
8910,16/03/2026,17/03/2026,1692941,Unknown,0
8911,17/03/2026,17/03/2026,1,Unknown,0
8912,17/03/2026,17/03/2026,1692941,Unknown,0
8913,17/03/2026,17/03/2026,1692461,Unknown,0
8914,17/03/2026,17/03/2026,1692941,Unknown,0
8915,17/03/2026,17/03/2026,1692461,Unknown,0
8916,17/03/2026,17/03/2026,1692461,Unknown,0
8917,17/03/2026,17/03/2026,1692461,Unknown,0
8918,17/03/2026,17/03/2026,1692461,storefront,0
8919,17/03/2026,17/03/2026,1692941,Unknown,0
8920,17/03/2026,17/03/2026,1692461,storefront,0
8921,17/03/2026,17/03/2026,1692941,Unknown,0
8922,17/03/2026,17/03/2026,1,Unknown,0
8923,17/03/2026,17/03/2026,1692941,Unknown,0
8924,17/03/2026,17/03/2026,1,Unknown,0
8925,17/03/2026,17/03/2026,1692461,storefront,0
8926,17/03/2026,17/03/2026,1,Unknown,0
8927,17/03/2026,17/03/2026,1,Unknown,0
8928,17/03/2026,17/03/2026,1,storefront,0
8929,17/03/2026,17/03/2026,1,Unknown,0
8930,17/03/2026,17/03/2026,1,Unknown,0
8931,17/03/2026,17/03/2026,1,Unknown,0
8932,17/03/2026,17/03/2026,1,Unknown,0
8933,17/03/2026,17/03/2026,1,Unknown,0
8934,17/03/2026,17/03/2026,1,Unknown,0
8935,18/03/2026,18/03/2026,1692941,storefront,0
8936,18/03/2026,18/03/2026,1692461,Unknown,0
8937,18/03/2026,18/03/2026,1692461,Unknown,0
8938,18/03/2026,18/03/2026,1692941,storefront,0
8939,18/03/2026,18/03/2026,1,Unknown,0
8940,18/03/2026,18/03/2026,1692461,Unknown,0
8941,18/03/2026,18/03/2026,1692461,Unknown,0
8942,18/03/2026,18/03/2026,1692461,storefront,0
8943,18/03/2026,18/03/2026,1692941,storefront,0
8944,18/03/2026,18/03/2026,1692941,Unknown,0
8945,19/03/2026,19/03/2026,1,Unknown,0
8946,19/03/2026,19/03/2026,1692461,Unknown,0
8947,19/03/2026,19/03/2026,1692941,Unknown,0
8948,19/03/2026,19/03/2026,1692941,Unknown,0
8949,19/03/2026,19/03/2026,1692461,Unknown,0
8950,19/03/2026,19/03/2026,1,Unknown,0
8951,19/03/2026,19/03/2026,1692941,Unknown,0
8952,19/03/2026,19/03/2026,1,Unknown,0
8953,19/03/2026,19/03/2026,1,Unknown,0
8954,19/03/2026,19/03/2026,1692941,Unknown,0
8955,19/03/2026,19/03/2026,1692941,Unknown,0
8956,19/03/2026,19/03/2026,1692941,Unknown,0
8957,19/03/2026,19/03/2026,1,Unknown,0
8958,19/03/2026,19/03/2026,1692941,Unknown,0
8959,19/03/2026,19/03/2026,1692461,storefront,0
8960,19/03/2026,19/03/2026,1,Unknown,0
8961,19/03/2026,19/03/2026,1,Unknown,0
8962,19/03/2026,19/03/2026,1692461,Unknown,0
8963,19/03/2026,19/03/2026,1692461,Unknown,0
8964,19/03/2026,19/03/2026,1,Unknown,0
8965,19/03/2026,20/03/2026,1,Unknown,0
8966,19/03/2026,19/03/2026,1692941,Unknown,0
8967,20/03/2026,20/03/2026,1692941,Unknown,0
8968,20/03/2026,20/03/2026,1692941,Unknown,0
8969,20/03/2026,20/03/2026,1,Unknown,0
8970,20/03/2026,20/03/2026,1692941,Unknown,0
8971,20/03/2026,20/03/2026,1692941,Unknown,0
8972,20/03/2026,20/03/2026,1,Unknown,0
8973,20/03/2026,20/03/2026,1692461,storefront,0
8974,20/03/2026,20/03/2026,1692941,Unknown,0
8975,20/03/2026,20/03/2026,1692941,Unknown,0
8976,20/03/2026,20/03/2026,1692941,storefront,0
8977,20/03/2026,20/03/2026,1692461,Unknown,0
8978,20/03/2026,20/03/2026,1692941,Unknown,0
8979,21/03/2026,21/03/2026,1692461,storefront,0
8980,21/03/2026,21/03/2026,1692461,Unknown,0
8981,21/03/2026,21/03/2026,1,Unknown,0
8982,21/03/2026,21/03/2026,1,Unknown,0
8983,21/03/2026,21/03/2026,1,Unknown,0
8984,21/03/2026,21/03/2026,1,Unknown,0
8985,21/03/2026,21/03/2026,1,Unknown,0
8986,22/03/2026,22/03/2026,1692941,Unknown,0
8987,22/03/2026,22/03/2026,1,Unknown,0
8988,22/03/2026,22/03/2026,1692941,storefront,0
8989,22/03/2026,22/03/2026,1,Unknown,0
8990,22/03/2026,22/03/2026,1692461,Unknown,0
8991,22/03/2026,22/03/2026,1,Unknown,0
8992,22/03/2026,22/03/2026,1692461,Unknown,0
8993,22/03/2026,22/03/2026,1692461,Unknown,0
8994,22/03/2026,22/03/2026,1,Unknown,0
8995,23/03/2026,23/03/2026,1692461,storefront,0
8996,23/03/2026,23/03/2026,1,Unknown,0
8997,23/03/2026,23/03/2026,1692461,Unknown,0
8998,23/03/2026,23/03/2026,1692941,Unknown,0
8999,23/03/2026,23/03/2026,1,Unknown,0
9000,23/03/2026,23/03/2026,1,Unknown,0
9001,23/03/2026,23/03/2026,1,Unknown,0
9002,23/03/2026,23/03/2026,1692461,storefront,0
9003,23/03/2026,23/03/2026,1692941,Unknown,0
9004,23/03/2026,23/03/2026,1,Unknown,0
9005,23/03/2026,23/03/2026,1692461,Unknown,0
9006,23/03/2026,23/03/2026,1,Unknown,0
9007,24/03/2026,24/03/2026,1692461,Unknown,0
9008,24/03/2026,24/03/2026,1692461,Unknown,0
9009,24/03/2026,24/03/2026,1692941,storefront,0
9010,24/03/2026,24/03/2026,1692941,Unknown,0
9011,24/03/2026,24/03/2026,1,Unknown,0
9012,24/03/2026,24/03/2026,1,Unknown,0
9013,24/03/2026,24/03/2026,1692941,Unknown,0
9014,24/03/2026,24/03/2026,1,Unknown,0
9015,24/03/2026,24/03/2026,1692941,Unknown,0
9016,24/03/2026,24/03/2026,1692941,Unknown,0
9017,24/03/2026,24/03/2026,1692941,Unknown,0
9018,24/03/2026,24/03/2026,1692941,Unknown,0
9019,24/03/2026,24/03/2026,1,Unknown,0
9020,24/03/2026,24/03/2026,1,Unknown,0
9021,24/03/2026,24/03/2026,1,Unknown,0
9022,24/03/2026,24/03/2026,1,Unknown,0
9023,24/03/2026,24/03/2026,1692461,Unknown,0
9024,25/03/2026,25/03/2026,1692461,storefront,0
9025,25/03/2026,25/03/2026,1692461,Unknown,0
9026,25/03/2026,25/03/2026,1692941,Unknown,0
9027,25/03/2026,25/03/2026,1692941,Unknown,0
9028,25/03/2026,25/03/2026,1692461,Unknown,0
9029,25/03/2026,25/03/2026,1692461,Unknown,0
9030,25/03/2026,25/03/2026,1,storefront,0
9031,25/03/2026,25/03/2026,1692941,Unknown,0
9032,25/03/2026,25/03/2026,1,Unknown,0
9033,25/03/2026,25/03/2026,1,Unknown,0
9034,25/03/2026,25/03/2026,1,Unknown,0
9035,25/03/2026,25/03/2026,1,Unknown,0
9036,25/03/2026,25/03/2026,1,Unknown,0
9037,25/03/2026,25/03/2026,1,Unknown,0
9038,25/03/2026,25/03/2026,1,Unknown,0
9039,25/03/2026,25/03/2026,1,Unknown,0
9040,25/03/2026,25/03/2026,1692461,Unknown,0
9041,25/03/2026,25/03/2026,1,Unknown,0
9042,26/03/2026,26/03/2026,1692461,Unknown,0
9043,26/03/2026,26/03/2026,1692941,Unknown,0
9044,26/03/2026,26/03/2026,1692941,Unknown,0
9045,26/03/2026,26/03/2026,1,Unknown,0
9046,26/03/2026,26/03/2026,1692461,Unknown,0
9047,26/03/2026,26/03/2026,1,Unknown,0
9048,26/03/2026,26/03/2026,1692461,Unknown,0
9049,26/03/2026,26/03/2026,1692941,Unknown,0
9050,26/03/2026,26/03/2026,1692941,Unknown,0
9051,26/03/2026,26/03/2026,1,Unknown,0
9052,26/03/2026,26/03/2026,1,Unknown,0
9053,26/03/2026,26/03/2026,1,Unknown,0
9054,26/03/2026,26/03/2026,1,Unknown,0
9055,26/03/2026,26/03/2026,1692941,Unknown,0
9056,26/03/2026,26/03/2026,1,Unknown,0
9057,26/03/2026,26/03/2026,1,Unknown,0
9058,26/03/2026,26/03/2026,1,Unknown,0
9059,26/03/2026,26/03/2026,1,Unknown,0
9060,26/03/2026,26/03/2026,1,Unknown,0
9061,26/03/2026,26/03/2026,1,Unknown,0
9062,26/03/2026,26/03/2026,1,Unknown,0
9063,26/03/2026,26/03/2026,1692461,Unknown,0
9064,26/03/2026,26/03/2026,1692941,Unknown,0
9065,26/03/2026,26/03/2026,1,Unknown,0
9066,27/03/2026,27/03/2026,1,Unknown,0
9067,27/03/2026,27/03/2026,1,Unknown,0
9068,27/03/2026,27/03/2026,1,Unknown,0
9069,27/03/2026,27/03/2026,1,Unknown,0
9070,27/03/2026,27/03/2026,1692941,Unknown,0
9071,27/03/2026,27/03/2026,1,Unknown,0
9072,27/03/2026,27/03/2026,1,Unknown,0
9073,27/03/2026,27/03/2026,1692941,Unknown,0
9074,27/03/2026,27/03/2026,1,Unknown,0
9075,27/03/2026,27/03/2026,1,Unknown,0
9076,27/03/2026,27/03/2026,1,Unknown,0
9077,27/03/2026,27/03/2026,1,Unknown,0
9078,27/03/2026,27/03/2026,1,Unknown,0
9079,27/03/2026,27/03/2026,1,Unknown,0
9080,27/03/2026,27/03/2026,1692461,Unknown,0
9081,27/03/2026,27/03/2026,1692461,Unknown,0
9082,27/03/2026,27/03/2026,1692461,Unknown,0
9083,27/03/2026,27/03/2026,1,Unknown,0
9084,27/03/2026,27/03/2026,1,Unknown,0
9085,27/03/2026,27/03/2026,1692941,Unknown,0
9086,27/03/2026,27/03/2026,1,Unknown,0
9087,27/03/2026,27/03/2026,1692941,Unknown,0
9088,28/03/2026,28/03/2026,1692461,Unknown,0
9089,28/03/2026,28/03/2026,1692461,Unknown,0
9090,28/03/2026,28/03/2026,1692461,Unknown,0
9091,28/03/2026,28/03/2026,1,Unknown,0
9092,28/03/2026,28/03/2026,1,Unknown,0
9093,28/03/2026,28/03/2026,1692461,Unknown,0
9094,28/03/2026,28/03/2026,1,Unknown,0
9095,28/03/2026,28/03/2026,1,Unknown,0
9096,28/03/2026,28/03/2026,1,Unknown,0
9097,28/03/2026,28/03/2026,1,Unknown,0
9098,28/03/2026,28/03/2026,1692461,Unknown,0
9099,28/03/2026,28/03/2026,1,Unknown,0
9100,28/03/2026,28/03/2026,1,Unknown,0
9101,28/03/2026,28/03/2026,1,Unknown,0
9102,29/03/2026,29/03/2026,1692941,Unknown,0
9103,29/03/2026,29/03/2026,1692941,Unknown,0
9104,29/03/2026,29/03/2026,1692461,Unknown,0
9105,29/03/2026,29/03/2026,1,Unknown,0
9106,29/03/2026,29/03/2026,1692461,Unknown,0
9107,29/03/2026,29/03/2026,1692461,Unknown,0
9108,29/03/2026,29/03/2026,1,Unknown,0
9109,29/03/2026,29/03/2026,1,Unknown,0
9110,29/03/2026,29/03/2026,1,Unknown,0
9111,29/03/2026,29/03/2026,1,Unknown,0
9112,29/03/2026,29/03/2026,1,Unknown,0
9113,29/03/2026,29/03/2026,1,Unknown,0
9114,29/03/2026,29/03/2026,1692941,Unknown,0
9115,29/03/2026,29/03/2026,1692461,Unknown,0
9116,29/03/2026,29/03/2026,1,Unknown,0
9117,29/03/2026,29/03/2026,1,Unknown,0
9118,29/03/2026,29/03/2026,1,Unknown,0
9119,29/03/2026,29/03/2026,1692941,Unknown,0
9120,29/03/2026,29/03/2026,1692461,Unknown,0
9121,30/03/2026,30/03/2026,1692941,Unknown,0
9122,30/03/2026,30/03/2026,1,Unknown,0
9123,30/03/2026,30/03/2026,1,Unknown,0
9124,30/03/2026,30/03/2026,1,Unknown,0
9125,30/03/2026,30/03/2026,1,Unknown,0
9126,30/03/2026,30/03/2026,1,Unknown,0
9127,30/03/2026,30/03/2026,1692941,Unknown,0
9128,30/03/2026,30/03/2026,1,Unknown,0
9129,30/03/2026,30/03/2026,1692461,Unknown,0
9130,30/03/2026,30/03/2026,1,Unknown,0
9131,30/03/2026,30/03/2026,1,storefront,0
9132,30/03/2026,30/03/2026,1,Unknown,0
9133,30/03/2026,30/03/2026,1,Unknown,0
9134,30/03/2026,30/03/2026,1,Unknown,0
9135,30/03/2026,30/03/2026,1,Unknown,0
9136,30/03/2026,30/03/2026,1,Unknown,0
9137,30/03/2026,30/03/2026,1,Unknown,0
9138,30/03/2026,30/03/2026,1,Unknown,0
9139,30/03/2026,30/03/2026,1,Unknown,0
9140,30/03/2026,30/03/2026,1,Unknown,0
9141,31/03/2026,31/03/2026,1692941,Unknown,0
9142,31/03/2026,31/03/2026,1692461,Unknown,0
9143,31/03/2026,31/03/2026,1692941,Unknown,0
9144,31/03/2026,31/03/2026,1692461,Unknown,0
9145,31/03/2026,31/03/2026,1,Unknown,0
9146,31/03/2026,31/03/2026,1692941,storefront,0
9147,31/03/2026,31/03/2026,1692941,Unknown,0
9148,31/03/2026,31/03/2026,1692461,Unknown,0
9149,31/03/2026,31/03/2026,1,storefront,0
9150,31/03/2026,31/03/2026,1,Unknown,0
9151,31/03/2026,31/03/2026,1,Unknown,0
9152,31/03/2026,31/03/2026,1692941,Unknown,0
9153,31/03/2026,31/03/2026,1,Unknown,0
9154,31/03/2026,31/03/2026,1,Unknown,0
9155,31/03/2026,31/03/2026,1,Unknown,0
9156,31/03/2026,31/03/2026,1,Unknown,0
9157,31/03/2026,31/03/2026,1,Unknown,0
9158,31/03/2026,31/03/2026,1,storefront,0
9159,31/03/2026,31/03/2026,1,Unknown,0
9160,31/03/2026,31/03/2026,1,Unknown,0
9161,31/03/2026,31/03/2026,1,Unknown,0
9162,31/03/2026,31/03/2026,1,Unknown,0
9163,31/03/2026,31/03/2026,1692461,Unknown,0
9164,01/04/2026,01/04/2026,1692461,Unknown,0
9165,01/04/2026,01/04/2026,1692941,Unknown,0
9166,01/04/2026,01/04/2026,1,Unknown,0
9167,01/04/2026,01/04/2026,1692461,Unknown,0
9168,01/04/2026,01/04/2026,1,Unknown,0
9169,01/04/2026,01/04/2026,1,Unknown,0
9170,01/04/2026,01/04/2026,1,Unknown,0
9171,01/04/2026,01/04/2026,1692941,Unknown,0
9172,01/04/2026,01/04/2026,1,Unknown,0
9173,01/04/2026,01/04/2026,1,Unknown,0
9174,01/04/2026,01/04/2026,1,Unknown,0
9175,01/04/2026,01/04/2026,1,Unknown,0
9176,01/04/2026,01/04/2026,1,Unknown,0
9177,01/04/2026,01/04/2026,1692941,Unknown,0
9178,01/04/2026,24/04/2026,1,Unknown,0
9179,01/04/2026,01/04/2026,1692461,Unknown,0
9180,01/04/2026,01/04/2026,1,Unknown,0
9181,01/04/2026,01/04/2026,1,Unknown,0
9182,01/04/2026,01/04/2026,1,storefront,0
9183,01/04/2026,01/04/2026,1692461,Unknown,0
9184,01/04/2026,01/04/2026,1,Unknown,0
9185,01/04/2026,01/04/2026,1,Unknown,0
9186,02/04/2026,02/04/2026,1,Unknown,0
9187,02/04/2026,02/04/2026,1692941,Unknown,0
9188,02/04/2026,02/04/2026,1692461,storefront,0
9189,02/04/2026,02/04/2026,1692941,Unknown,0
9190,02/04/2026,02/04/2026,1692461,Unknown,0
9191,02/04/2026,02/04/2026,1692941,Unknown,0
9192,02/04/2026,02/04/2026,1,Unknown,0
9193,02/04/2026,02/04/2026,1,Unknown,0
9194,02/04/2026,02/04/2026,1692941,Unknown,0
9195,02/04/2026,02/04/2026,1,Unknown,0
9196,02/04/2026,02/04/2026,1,Unknown,0
9197,02/04/2026,02/04/2026,1,storefront,0
9198,02/04/2026,02/04/2026,1,Unknown,0
9199,02/04/2026,02/04/2026,1,Unknown,0
9200,02/04/2026,02/04/2026,1692941,Unknown,0
9201,02/04/2026,02/04/2026,1692461,Unknown,0
9202,02/04/2026,02/04/2026,1,storefront,0
9203,02/04/2026,02/04/2026,1,Unknown,0
9204,02/04/2026,02/04/2026,1,Unknown,0
9205,02/04/2026,02/04/2026,1,Unknown,0
9206,02/04/2026,02/04/2026,1,Unknown,0
9207,02/04/2026,02/04/2026,1,Unknown,0
9208,03/04/2026,03/04/2026,1692461,Unknown,0
9209,03/04/2026,03/04/2026,1692941,Unknown,0
9210,03/04/2026,03/04/2026,1692461,Unknown,0
9211,03/04/2026,03/04/2026,1692941,Unknown,0
9212,03/04/2026,03/04/2026,1692461,Unknown,0
9213,03/04/2026,03/04/2026,1692461,Unknown,0
9214,03/04/2026,03/04/2026,1692461,Unknown,0
9215,03/04/2026,03/04/2026,1692461,Unknown,0
9216,03/04/2026,03/04/2026,1692941,Unknown,0
9217,03/04/2026,03/04/2026,1,Unknown,0
9218,03/04/2026,03/04/2026,1692461,Unknown,0
9219,03/04/2026,03/04/2026,1,Unknown,0
9220,03/04/2026,03/04/2026,1,Unknown,0
9221,03/04/2026,03/04/2026,1,Unknown,0
9222,03/04/2026,03/04/2026,1692941,Unknown,0
9223,03/04/2026,03/04/2026,1692461,Unknown,0
9224,03/04/2026,03/04/2026,1692461,Unknown,0
9225,03/04/2026,03/04/2026,1,Unknown,0
9226,03/04/2026,03/04/2026,1,Unknown,0
9227,03/04/2026,03/04/2026,1,Unknown,0
9228,03/04/2026,03/04/2026,1,Unknown,0
