Product ID,Product Name,SKU,Type,Brand ID,Condition,Price,Sale Price,Cost Price,Retail Price,Calculated Price,Total Sold,View Count,Inventory Level,Inventory Warning Level,Is Visible,Availability,Weight,Categories,Category IDs,Is Featured,Custom Fields,In AU Storefront,In UK Storefront,In USA Storefront,Assigned Channel IDs,Variant Count,Variant SKUs,Min Variant Price,Max Variant Price,Page Title,Meta Description,Custom URL,Primary Image,Date Created,Date Modified
402,Grade 3 Math Workbook – 200 Essential Math Skills,9781923253162,physical,39,New,0,15.95,,19.95,15.95,1192,0,2267,0,True,available,0,"42,44,45,47,49,115,131,159,160,176,179,184","42,44,45,47,49,115,131,159,160,176,179,184",False,"Inventory: {us:2269,sb:3020} | Short Description: Help your child succeed in math with the Third Grade Essential Math Skills workbook! With 240 full color pages and 50 easy lessons, kids build 200 skills in numbers, fractions, geometry, measurement, statistics and more, with quizzes and rewards.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,9781923253162,,,Grade 3 Math Workbook – 200 Essential Math Skills,"240+ pages of lessons and worksheets to build Grade 3 math skills in numbers, addition, subtraction, fractions, geometry, measurement and problem solving.",/grade-3-math-workbook-200-essential-math-skills/,https://cdn11.bigcommerce.com/s-sojvds60em/products/402/images/2520/9781923253162_Mathseeds_grade_3_workbook_2__79085.1750747228.220.290.jpg?c=1,30/05/2025,15/05/2026
403,Year 3 Maths Workbook – 200 Essential Maths Skills,9781923253148,physical,39,New,19.95,15.95,,19.95,15.95,610,0,0,0,True,available,0,"Maths,All Products,By Age,Activity Books,Primary,Education Gifts for 3 Year Olds,Brands,ABC Mathseeds,Essential Skills,Workbooks,Primary (Ages 5–13),Best Sellers,Gift Shop,Free Workbook,Sale","25,29,30,34,55,61,65,76,77,88,154,175,177,180,182",False,"Inventory: {au:1529} | Short Description: Support your child's learning with the Year 3 Essential Maths Skills workbook! With 240 full color pages and 50 fun lessons, kids build 200 skills in numbers, fractions, geometry, measurement, statistics and more, with quizzes and rewards included.",Y,N,N,"1,1823086,1835881",1,9781923253148,19.95,19.95,Year 3 Maths Workbook – 200 Essential Maths Skills,"240+ pages of lessons and worksheets to build Year 3 maths skills in numbers, addition, subtraction, fractions, geometry, measurement and problem solving.",/year-3-maths-workbook-200-essential-maths-skills/,https://cdn11.bigcommerce.com/s-sojvds60em/products/403/images/2510/9781923253148_Mathseeds_Year_3_Workbook_2__17155.1750747099.220.290.jpg?c=1,12/06/2025,14/05/2026
404,Year 3 Maths Workbook - 200 Essential Maths Skills,9781923253155,physical,39,New,0,,,,,204,0,0,0,True,available,0,"35,36,37,39,94,105,106,108,157,178,181,183","35,36,37,39,94,105,106,108,157,178,181,183",False,"Inventory: {uk:2828} | Short Descritpion: Boost your child's maths confidence with the Year 3 Essential Maths Skills workbook! With 240 full color pages and 50 easy lessons, kids build 200 key skills in numbers, fractions, geometry, measurement and more, with quizzes and rewards included",Y,Y,N,"1692461,1823086,1835881,1837898",1,9781923253155,,,Year 3 Maths Workbook | Ages 7–8 | Reading Eggs Bookshop,"200 essential maths skills for Year 3 (ages 7–8) — numbers, fractions, multiplication, geometry and more. UK curriculum aligned. Aligned with Mathseeds Lessons 151–200.",/year-3-maths-workbook-200-essential-maths-skills-kmlv/,https://cdn11.bigcommerce.com/s-sojvds60em/products/404/images/2502/9781923253155_Mathseeds_year_3_1__53097.1750746997.220.290.jpg?c=1,12/06/2025,13/05/2026
405,24-Month Program Access to Reading Eggs Homeschool Max,REHSMAX24MUS,digital,38,New,598,,,299,598,65,0,0,0,True,available,0,"42,153,171,172,179","42,153,171,172,179",True,"isDigital: true | ProductAccess: Reading, Math | SubscriptionPeriod: 24 | Short Description: Say hello to Reading Eggs Homeschool Max! This 24 month program gives full access to Reading Eggs, Fast Phonics, Reading Eggspress and Mathseeds, plus bonus Reading Eggs Junior, with tools to assign lessons and track progress for homeschool success. | Inventory: {sb:0,us:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REHSMAX24MUS,598.0,598.0,24-Month Program Access to Reading Eggs Homeschool Max,,/24-month-program-access-to-reading-eggs-homeschool-max/,https://cdn11.bigcommerce.com/s-sojvds60em/products/405/images/2576/B2C8047_RE250827_PROGRAM_ACCESS-ASSETS-FOR-BIG-COMMERCE_JA_REHSMAX_1080x1080__47583.1756433798.220.290.png?c=1,25/08/2025,14/05/2026
406,24-Month Program Access to Reading Eggs,RE24MTHUS,digital,38,New,139.98,149.99,,227.99,149.99,56,0,0,0,True,available,0,"153,171,172,179","153,171,172,179",False,"isDigital: true | ProductAccess: Reading | SubscriptionPeriod: 24 | Short Description: Enjoy 24 months of Reading Eggs, the award winning online program for ages 2-13. Fun lessons, games and e books build phonics and reading skills. Includes Junior, Fast Phonics and Eggspress. Mathseeds not included. | Inventory: {sb:0,us:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RE24MTHUS,139.98,139.98,24 Month Program Access to Reading Eggs | Reading Eggs Shop,Provide your child to 24 months of learning with Reading Eggs  - the multi-award winning online reading program.,/24-month-program-access-to-reading-eggs/,https://cdn11.bigcommerce.com/s-sojvds60em/products/406/images/2579/B2C8047_RE250827_PROGRAM_ACCESS-ASSETS-FOR-BIG-COMMERCE_JA_RE-ONLY_250X250__27432.1756433934.220.290.png?c=1,25/08/2025,14/05/2026
407,24-month Program Access to Mathseeds,MS24MTHUS,digital,39,New,99.98,,,49.99,99.98,32,0,0,0,True,available,0,"153,171,172,179","153,171,172,179",False,"isDigital: true | ProductAccess: Math | SubscriptionPeriod: 24 | Short Description: Mathseeds is the award winning online math program for kids aged 3-9. Fun lessons, games and rewards teach numbers, shapes, time, money and more while building confidence and problem solving skills. Includes worksheets, reports and certificates. | Inventory: {sb:0,us:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,MS24MTHUS,99.98,99.98,24 Month Program Access to Mathseeds | Reading Eggs Shop,Give your child to 24 months of learning with Mathseeds - the multi-award winning online mathematics programs.,/24-month-program-access-to-mathseeds/,https://cdn11.bigcommerce.com/s-sojvds60em/products/407/images/2578/B2C8047_RE250827_PROGRAM_ACCESS-ASSETS-FOR-BIG-COMMERCE_JA_MS-ONLY_250X250__46702.1756433900.220.290.png?c=1,25/08/2025,14/05/2026
408,24-Month Program Access to Reading Eggs & Mathseeds,COM24MTHUS,digital,38,New,199.98,149.99,,227.99,149.99,286,0,0,0,True,available,0,"42,43,44,45,110,111,112,113,114,115,116,118,134,135,136,139,153,171,172,179","42,43,44,45,110,111,112,113,114,115,116,118,134,135,136,139,153,171,172,179",True,"isDigital: true | ProductAccess: Reading, Math | SubscriptionPeriod: 24 | Short Description: Get 24 months of full access to Reading Eggs and Mathseeds for up to 4 children. Includes Reading Eggs Junior, Reading Eggs, Reading Eggspress, Mathseeds and Fast Phonics - giving your child thousands of fun lessons, games and books. | Inventory: {sb:0,us:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,COM24MTHUS,199.98,199.98,24 Month Combined Program Access (Reading Eggs + Mathseeds) | Reading Eggs Shop,Provide your child to 24 months of learning with Reading Eggs and Mathseeds - the multi-award winning online reading and mathematics programs.,/24-month-program-access-to-reading-eggs-mathseeds/,https://cdn11.bigcommerce.com/s-sojvds60em/products/408/images/2577/B2C8047_RE250827_PROGRAM_ACCESS-ASSETS-FOR-BIG-COMMERCE_JA_COMBINED_250X250__25463.1756433867.220.290.png?c=1,25/08/2025,15/05/2026
409,Essential Skills Reading Bundle Kindergarten to Grade 5,REWBK5-E,physical,38,New,0,,,,,130,0,0,0,True,available,0,"153,179","153,179",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Support your child in Kindergarten through Grade 5 with this Essential Skills reading bundle. With over 1200 full color pages, children build phonics, comprehension, spelling and grammar through clear lessons, quizzes and rewards every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBK5-E,,,Essential Skills Reading Bundle Kindergarten to Grade 5,Essential Skills Reading Bundle Kindergarten to Grade 5,/essential-skills-reading-bundle-kindergarten-to-grade-5/,https://cdn11.bigcommerce.com/s-sojvds60em/products/409/images/2826/Bundle_1_-_REWBK5__59233.1756786847.220.290.jpg?c=1,29/08/2025,14/05/2026
410,Essential Skills Math Bundle Kindergarten to Year 3,MSWBK3-E,physical,39,New,119.8,,,119.8,119.8,91,0,9999,0,True,available,0,"153,179","153,179",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Build your child's math confidence from Kindergarten to Grade 3 with this Essential Skills workbook bundle! With 1000+ full-color pages, kids master 200 math skills per grade through engaging lessons, quizzes and rewards that make learning fun.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,MSWBK3-E,119.8,119.8,Essential Skills Math Bundle Kindergarten to Year 3,Essential Skills Math Bundle Kindergarten to Year 3,/essential-skills-math-bundle-kindergarten-to-year-3/,https://cdn11.bigcommerce.com/s-sojvds60em/products/410/images/2827/Bundle_2_-_MSWBK3__52080.1756786889.220.290.jpg?c=1,29/08/2025,14/05/2026
411,Ultimate Reading & Math Essential Skills Bundle,REMSWBK5-E,physical,38,New,0,,,,,370,0,0,0,True,available,0,"153,179","153,179",True,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Set your child up for success from Kindergarten to Grade 5 with this Essential Reading & Math workbook bundle! With 3500+ full-color pages, kids build key skills through engaging lessons, quizzes and rewards - making learning effective and fun.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REMSWBK5-E,,,Ultimate Reading & Math Essential Skills Bundle,Ultimate Reading & Math Essential Skills Bundle,/ultimate-reading-math-essential-skills-bundle/,https://cdn11.bigcommerce.com/s-sojvds60em/products/411/images/2830/Bundle_3_-_REMSWBK5__35932.1756859746.220.290.jpg?c=1,29/08/2025,14/05/2026
412,Readings Eggs Ultimate Book Pack (Ages 4 -7),REMSULTBKB-E,physical,38,New,0,,,,,69,0,1,0,True,available,0,"153,179","153,179",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Give your child a strong start with the Ultimate Reading and Math Essentials Pack for ages 4-7. With workbooks, readers, flashcards, stickers and posters, kids build key skills and confidence while making learning fun and rewarding every day.",N,N,Y,"1692941,1837891,1837908",1,REMSULTBKB-E,,,Readings Eggs Ultimate Book Pack | Ages 4–7,"Discover the best learn-to-read and math book bundle for kids. Includes workbooks, activity books, reading books, alphabet and word flashcards, games, stickers and posters.",/readings-eggs-ultimate-book-pack-ages-4-7/,https://cdn11.bigcommerce.com/s-sojvds60em/products/412/images/2828/Bundle_4_-_REMSUBK__34242.1756786935.220.290.jpg?c=1,29/08/2025,14/05/2026
413,Third Grade Reading and Math Essential Skills Bundle,RM5,physical,40,New,10,,,,10,110,0,0,0,True,available,0,"42,43,45,46,49,112,127,131,160,179,184","42,43,45,46,49,112,127,131,160,179,184",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Boost your child's confidence in Grade 3 with this Reading and Math workbook bundle! With 440+ full-color pages, kids build 200+ reading and 200+ math skills through fun lessons, quizzes and rewards every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RM5,10.0,10.0,Essential Skills Reading Bundle Grade 3 and Grade 4,,/third-grade-reading-and-math-essential-skills-bundle-2-full-color-workbooks/,https://cdn11.bigcommerce.com/s-sojvds60em/products/413/images/2844/Bundle_5_-_RM5__32366.1757388507.220.290.jpg?c=1,09/09/2025,14/05/2026
414,Third Grade Reading & Math Essential Skills Bundle – 2 Full-Color Workbooks,RM5-E,physical,40,New,10,,,,10,349,0,0,0,True,available,0,"153,179","153,179",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Boost your child's confidence in Grade 3 with this Reading and Math workbook bundle! With 440+ full-color pages, kids build 200+ reading and 200+ math skills through fun lessons, quizzes and rewards every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,RM5-E,10.0,10.0,Third Grade Reading & Math Essential Skills Bundle – 2 Full-Color Workbooks,Essential Skills Reading & Math Bundle Grade 3,/essential-skills-reading-math-bundle-grade-3/,https://cdn11.bigcommerce.com/s-sojvds60em/products/414/images/2856/Bundle_5_-_RM5__32366.1757387802.1280.1280__66903.1757388494.220.290.jpg?c=1,09/09/2025,14/05/2026
415,Ultimate Reading and Math Essential Skills Bundle,REMSWBK5,physical,38,New,0,,,,,28,0,0,0,True,available,0,"42,43,44,45,46,49,110,111,112,113,114,115,118,127,134,135,136,159,160,179,184","42,43,44,45,46,49,110,111,112,113,114,115,118,127,134,135,136,159,160,179,184",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Set your child up for success from Kindergarten to Grade 5 with this Essential Reading & Math workbook bundle! With 3500+ full-color pages, kids build key skills through engaging lessons, quizzes and rewards - making learning effective and fun.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REMSWBK5,,,Ultimate Reading and Math Essential Skills Bundle,Ultimate Reading & Math Essential Skills Bundle,/ultimate-reading-and-math-essential-skills-bundle/,https://cdn11.bigcommerce.com/s-sojvds60em/products/415/images/2920/Bundle_3_-_REMSWBK5__35932.1756859746.1280.1280__80714.1758241572.220.290.jpg?c=1,19/09/2025,14/05/2026
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,physical,38,New,0,,,,,5,0,0,0,True,available,0,"42,43,44,45,46,47,49,111,112,114,115,118,125,126,127,131,134,135,136,139,159,160,179,184","42,43,44,45,46,47,49,111,112,114,115,118,125,126,127,131,134,135,136,139,159,160,179,184",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Give your child a strong start with the Ultimate Reading and Math Essentials Pack for ages 4-7. With workbooks, readers, flashcards, stickers and posters, kids build key skills and confidence while making learning fun and rewarding every day.",N,N,Y,"1692941,1837891,1837908",1,REMSULTBKB,,,Readings Eggs Ultimate Book Pack | Ages 4–7,"Discover the best learn-to-read and math book bundle for kids. Includes workbooks, activity books, reading books, alphabet and word flashcards, games, stickers and posters.",/readings-eggs-ultimate-book-pack-ages-4-7-6gjz/,https://cdn11.bigcommerce.com/s-sojvds60em/products/416/images/2933/Bundle_4_-_REMSUBK__34242.1756786935.1280.1280__31991.1758241856.220.290.jpg?c=1,19/09/2025,14/05/2026
417,Essential Skills Math Bundle (Kindergarten - Year 3),MSWBK3,physical,39,New,0,,,,,14,0,1000,0,True,available,0,"42,44,45,46,49,114,115,118,127,134,136,139,159,160,179,184","42,44,45,46,49,114,115,118,127,134,136,139,159,160,179,184",False,"Bundle: true | Inventory: {us:0,sb:0}",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,MSWBK3,,,Essential Skills Math Bundle (Kindergarten - Year 3),Essential Skills Math Bundle Kindergarten to Year 3,/essential-skills-math-bundle-kindergarten-year-3/,https://cdn11.bigcommerce.com/s-sojvds60em/products/417/images/3055/Bundle_2_-_MSWBK3__52080.1756786889.1280.1280__37632.1758242367.220.290.jpg?c=1,19/09/2025,14/05/2026
418,Essential Skills Reading Bundle (Kindergarten to Grade 5),REWBK5,physical,38,New,0,,,,,25,0,0,0,True,available,0,"42,43,45,46,49,111,112,118,127,134,135,139,158,159,160,179,184","42,43,45,46,49,111,112,118,127,134,135,139,158,159,160,179,184",False,"Bundle: true | Inventory: {us:0,sb:0} | Short Description: Support your child in Kindergarten through Grade 5 with this Essential Skills reading bundle. With over 1200 full color pages, children build phonics, comprehension, spelling and grammar through clear lessons, quizzes and rewards every day.",Y,N,Y,"1692941,1823086,1835881,1837891,1837908",1,REWBK5,,,Essential Skills Reading Bundle (Kindergarten to Grade 5),Essential Skills Reading Bundle Kindergarten to Grade 5,/essential-skills-reading-bundle-kindergarten-to-grade-5-qqgt/,https://cdn11.bigcommerce.com/s-sojvds60em/products/418/images/3102/Bundle_1_-_REWBK5__59233.1756786847.1280.1280__82371.1758242449.220.290.jpg?c=1,19/09/2025,14/05/2026
419,24-Month Program Access to ABC Reading Eggs & ABC Mathseeds,ABCREMS24MTHSUB,digital,38,New,199.98,149.99,,227.99,149.99,37,0,0,0,True,available,0,"Reading,Maths,All Products,By Age,Preschool,Kindergarten,Primary,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),Toddlers (Ages 2–3),Education Gifts for 3 Year Olds,Brands,ABC Reading Eggs,ABC Mathseeds,Kindergarten (Ages 5–6),Primary (Ages 5–13),Online Program,Program Access,Best Sellers,Gift Shop","24,25,29,30,50,51,52,53,54,55,59,60,61,65,70,76,143,154,165,166,175,177",True,"isDigital: true | ProductAccess: Reading, Math | SubscriptionPeriod: 24 | Short Description: Give your child 24 months of ABC Reading Eggs & Mathseeds. Fun, award-winning lessons build reading, phonics & maths skills, with progress tracking and rewards to keep learning exciting. Up to 4 children included. | Inventory: {sb:0,us:0}",Y,N,N,"1,1823086,1835881",1,ABCREMS24MTHSUB,199.98,199.98,24 Month Combined Program Access (ABC Reading Eggs + ABC Mathseeds) | Reading Eggs Shop,Provide your child to 24 months of learning with ABC Reading Eggs and ABC Mathseeds - the multi-award winning online reading and mathematics programs.,/24-month-program-access-to-abc-reading-eggs-abc-mathseeds/,https://cdn11.bigcommerce.com/s-sojvds60em/products/419/images/3104/B2C8047_RE250827_PROGRAM_ACCESS-ASSETS-FOR-BIG-COMMERCE_JA_COMBINED_250X250__25463.1756433867.1280.1280__42756.1762997110.220.290.png?c=1,13/11/2025,14/05/2026
420,24-month Program Access to Reading Eggs and Mathseeds,REMS24MTHSUB,digital,38,New,0,,,,,15,0,0,0,True,available,0,"28,35,36,37,89,90,91,92,93,94,106,107,108,168,169,178,181","28,35,36,37,89,90,91,92,93,94,106,107,108,168,169,178,181",False,"isDigital: true | ProductAccess: Reading, Math | SubscriptionPeriod: 24 | Inventory: {uk:100,sb:0,us:0} | Short Description: Give your child 24 months of Reading Eggs & Mathseeds. Fun, award-winning lessons build reading, phonics & maths skills, with progress tracking and rewards to keep learning exciting. Up to 4 children included.",Y,Y,N,"1692461,1823086,1835881,1837898",1,REMS24MTHSUB,,,24 Month Combined Subscription (Reading Eggs + Mathseeds) | Reading Eggs Shop,Subscribe your child to 24 months of learning with Reading Eggs and Mathseeds - the multi-award winning online reading and mathematics programs.,/24-month-program-access-to-reading-eggs-and-mathseeds/,https://cdn11.bigcommerce.com/s-sojvds60em/products/420/images/3130/B2C8047_RE250827_PROGRAM_ACCESS-ASSETS-FOR-BIG-COMMERCE_JA_COMBINED_250X250__25463.1756433867.1280.1280__42756.1762997110__21208.1762997801.220.290.png?c=1,13/11/2025,14/05/2026
421,Starting Out Reading Mini Books  Pack 1 (Ages 4–6),9781923253285,physical,38,New,19.95,19.95,,19.95,19.95,21,0,1479,0,True,available,1.21,"42,43,45,46,110,111,112,118,126,158,159,179,184","42,43,45,46,110,111,112,118,126,158,159,179,184",False,"Inventory: {au:3574,us:1480,uk:425,sb:169} | Vimeo Video Id: 1087649067",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253285,19.95,19.95,Starting Out Reading Mini Books – Pack 1 | Ages 4–6,"Ten learn-to-read mini-books for early readers, stickers and a poster to track progress. Covers letter sounds, sight words and blending words. Set 1 of 4.",/starting-out-reading-mini-books-pack-1-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/421/images/3133/9781923253285_1_003_8__15423.1769474530.220.290.jpg?c=1,27/01/2026,15/05/2026
422,Starting Out Reading Mini Books Pack 2 (Ages 4–6),9781923253292,physical,38,New,19.95,19.95,,19.95,19.95,21,0,1479,0,True,available,1.21,"42,43,45,46,110,111,112,118,126,158,159,179,184","42,43,45,46,110,111,112,118,126,158,159,179,184",False,"Inventory: {au:1347,us:1480,uk:593,sb:204} | Vimeo Video Id: 1087648814",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253292,19.95,19.95,Starting Out Reading Mini Books – Pack 2 | Ages 4–6,"Ten learn-to-read mini-books for early readers, stickers and a poster to track progress. Covers letter sounds, sight words and blending words. Set 2 of 4.",/starting-out-reading-mini-books-pack-2-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/422/images/3136/9781923253292_1_002_7__63136.1769474105.220.290.jpg?c=1,27/01/2026,15/05/2026
423,Starting Out Reading Mini Books  Pack 3 (Ages 4–6),9781923253308,physical,38,New,19.95,14.95,,19.95,14.95,0,0,1500,0,False,available,1.21,"Reading,28,All Products,By Age,Book Packs,35,37,38,42,43,45,46,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),Mini Book Packs,89,90,91,101,110,111,112,118,126,Kindergarten (Ages 5–6),Primary (Ages 5–13),155,156,157,158,159,Best Sellers,Gift Shop,178,179,184","24,28,29,30,31,35,37,38,42,43,45,46,50,51,52,59,63,89,90,91,101,110,111,112,118,126,143,154,155,156,157,158,159,175,177,178,179,184",False,"Inventory: {au:823,us:1500,uk:614,sb:272} | Vimeo Video Id: 1087648872",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253308,19.95,19.95,Starting Out Reading Mini Books – Pack 3 | Ages 4–6,"Ten learn-to-read mini-books for early readers, stickers and a poster to track progress. Covers letter sounds, sight words and blending words. Set 3 of 4.",/starting-out-reading-mini-books-pack-3-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/423/images/3138/9781923253308_1_002_7__56920.1769474474.220.290.jpg?c=1,27/01/2026,15/05/2026
424,Starting Out Reading Mini Books Pack 4 (Ages 4–6),9781923253315,physical,38,New,19.95,19.95,,19.95,19.95,0,0,1500,0,False,available,1.21,"Reading,28,All Products,By Age,Book Packs,35,37,38,42,43,45,46,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),Mini Book Packs,89,90,91,101,110,111,112,118,126,Kindergarten (Ages 5–6),Primary (Ages 5–13),155,156,157,158,159,Best Sellers,Gift Shop,178,179,184","24,28,29,30,31,35,37,38,42,43,45,46,50,51,52,59,63,89,90,91,101,110,111,112,118,126,143,154,155,156,157,158,159,175,177,178,179,184",False,"Inventory: {au:1135,us:1500,uk:672,sb:241} | Vimeo Video Id: 1087648921",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253315,19.95,19.95,Starting Out Reading Mini Books – Pack 4 | Ages 4–6,"Ten learn-to-read mini-books for early readers, stickers and a poster to track progress. Covers letter sounds, sight words and blending words. Set 4 of 4.",/starting-out-reading-mini-books-pack-4-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/424/images/3143/9781923253315_1_002_7__61943.1769474719.220.290.jpg?c=1,27/01/2026,15/05/2026
425,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),9781923253322,physical,38,New,10.95,10.95,,10.95,10.95,0,0,1500,0,False,available,0.28,"Reading,28,All Products,By Age,Activity Books,35,37,39,42,43,45,47,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),89,90,91,110,111,112,118,Kindergarten (Ages 5–6),Primary (Ages 5–13),155,156,157,158,159,Best Sellers,Gift Shop,178,179,184","24,28,29,30,34,35,37,39,42,43,45,47,50,51,52,59,89,90,91,110,111,112,118,143,154,155,156,157,158,159,175,177,178,179,184",False,"Inventory: {au:7148,us:1500,uk:611,sb:57} | Vimeo Video Id: 1087648971 | Short Description: Reading Eggs Activity Book 1 is the perfect first step for children learning to read. With fun, engaging activities, it builds confidence in recognising letters, sounds, and simple words while supporting the first 10 Reading Eggs lessons.",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253322,10.95,10.95,Learn-to-Read Activity Book 1 – Starting Out | Ages 4–6,"Activity Book 1 is full of hands-on, learn-to-read activities to help your child recognise and write letters and start reading words and simple sentences.",/learn-to-read-activity-book-1-starting-out-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/425/images/3150/9781923253322_1_010_7__56557.1769474909.220.290.jpg?c=1,27/01/2026,15/05/2026
426,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),9781923253339,physical,38,New,10.95,,,10.95,10.95,0,0,1500,0,False,available,0.28,"Reading,28,All Products,By Age,Activity Books,35,37,39,42,43,45,47,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),89,90,91,110,111,112,118,Kindergarten (Ages 5–6),Primary (Ages 5–13),155,156,157,158,159,Best Sellers,Gift Shop,178,179,184","24,28,29,30,34,35,37,39,42,43,45,47,50,51,52,59,89,90,91,110,111,112,118,143,154,155,156,157,158,159,175,177,178,179,184",False,"Inventory: {au:2943,us:1500,uk:789,sb:12} | Vimeo Video Id: 1087648995",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253339,10.95,10.95,Learn-to-Read Activity Book 2 – Starting Out | Ages 4–6,"Activity Book 2 is full of hands-on, learn-to-read activities to help your child recognise and write letters and start reading words and simple sentences.",/learn-to-read-activity-book-2-starting-out-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/426/images/3155/9781923253339_1_003_7__43658.1769475478.220.290.jpg?c=1,27/01/2026,15/05/2026
427,Learn to Read Activity Book 3 – Starting Out (Ages 4–6),9781923253346,physical,38,New,10.95,9.95,,10.95,9.95,0,0,1500,0,False,available,0.28,"Reading,28,All Products,By Age,Activity Books,35,37,39,42,43,45,47,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),89,90,91,110,111,112,118,Kindergarten (Ages 5–6),Primary (Ages 5–13),155,156,157,158,159,Best Sellers,Gift Shop,178,179,184","24,28,29,30,34,35,37,39,42,43,45,47,50,51,52,59,89,90,91,110,111,112,118,143,154,155,156,157,158,159,175,177,178,179,184",False,"Inventory: {au:1358,us:1500,uk:840,sb:12} | Vimeo Video Id: 1087648613 | Short Description: Reading Eggs Activity Book 3 is full of fun activities that build early reading skills. Kids learn letters, sounds, phonics, handwriting and simple words in an easy step by step way. Can be used on its own or alongside the Reading Eggs program.",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253346,10.95,10.95,Learn-to-Read Activity Book 3 – Starting Out | Ages 4–6,"Activity Book 3 is full of hands-on, learn-to-read activities to help your child recognise and write letters and start reading words and simple sentences.",/learn-to-read-activity-book-3-starting-out-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/427/images/3159/9781923253346_1_002_7__76586.1769475745.220.290.jpg?c=1,27/01/2026,15/05/2026
428,Learn to Read Activity Book 4 – Starting Out (Ages 4–6),9781923253353,physical,38,New,10.95,10.95,,10.95,10.95,0,0,1500,0,False,available,0.28,"Reading,28,All Products,By Age,Activity Books,35,37,39,42,43,45,47,Preschool,Kindergarten,Primary,Preschoolers (Ages 3–4),89,90,91,110,111,112,118,Kindergarten (Ages 5–6),Primary (Ages 5–13),155,156,157,158,159,Best Sellers,Gift Shop,178,179,184","24,28,29,30,34,35,37,39,42,43,45,47,50,51,52,59,89,90,91,110,111,112,118,143,154,155,156,157,158,159,175,177,178,179,184",False,"Inventory: {au:936,us:1500,uk:855,sb:12} | Vimeo Video Id: 1087648650 | Short Description: Reading Eggs Activity Book 4 is packed with fun exercises that build phonics, handwriting and early reading skills—perfect for beginners to gain confidence and enjoy learning at home.",Y,N,Y,"1692941,1823086,1837891,1837908",1,9781923253353,10.95,10.95,Learn-to-Read Activity Book 4 – Starting Out | Ages 4–6,"Activity Book 4 is full of hands-on, learn-to-read activities to help your child recognise and write letters and start reading words and simple sentences.",/learn-to-read-activity-book-4-starting-out-ages-4-6/,https://cdn11.bigcommerce.com/s-sojvds60em/products/428/images/3164/9781923253353_1_002_7__73902.1769475842.220.290.jpg?c=1,27/01/2026,15/05/2026
